person,rating,genre,movie_count
Shane Carruth,6.6,Drama,2
Shane Jacobsen,6.4,Drama,1
Shane Johnson,5.7,Horror,1
Shane Kippel,7.0,Crime,1
Shane Nigam,8.5,Comedy,1
Shane West,6.166666666666667,Drama,3
Shanice Banton,7.1,Biography,1
Shanika Warren-Markland,5.8,Crime,1
Shanley Caswell,5.6,Comedy,1
Shannen Doherty,7.1,Comedy,2
Shannen Fields,6.5,Drama,1
Shannon Ashlyn,6.1,Horror,1
Shannon Beer,6.0,Drama,1
Shannon Elizabeth,5.766666666666667,Comedy,3
Shannon Purser,5.8,Comedy,1
Shannyn Sossamon,5.9,Comedy,5
Shantanu Maheshwari,7.8,Biography,1
Shao-Wen Hao,7.6,Comedy,1
Shaoqun Yu,6.8,Action,1
Shaquille O'Neal,5.8,Comedy,1
Sharad Kelkar,7.133333333333333,Crime,3
Sharad S. Kapoor,6.1,Action,1
Sharathkumar,8.2,Crime,1
Shareeka Epps,7.1,Drama,1
Shari Headley,5.3,Comedy,1
Shari Sebbens,7.0,Biography,1
Shari Springer Berman,7.4,Biography,1
Sharlto Copley,6.627272727272728,Action,11
Sharman Joshi,7.966666666666666,Comedy,3
Sharni Vinson,6.0,Drama,3
Sharon Acker,6.0,Horror,1
Sharon Farrell,6.3,Comedy,1
Sharon Horgan,6.95,Action,2
Sharon Leal,5.766666666666667,Comedy,3
Sharon Percy,7.8,Drama,1
Sharon Small,7.1,Comedy,1
Sharon Stone,6.277777777777778,Action,18
Shaun Benson,6.3,Action,1
Shaun Evans,7.6,Drama,1
Shaun J. Brown,5.8,Comedy,1
Shaun Parkes,7.1,Comedy,1
Shaun Scott,8.4,Biography,1
Shaun Sipos,6.35,Mystery,2
Shaun Thomas,7.3,Drama,1
Shaun Toub,7.6,Drama,1
Shauna Macdonald,6.45,Adventure,2
Shawn Ashmore,5.683333333333334,Adventure,6
Shawn C. Phillips,5.1,Horror,1
Shawn Carson,5.9,Horror,1
Shawn Doyle,7.4,Crime,1
Shawn Driscoll,7.3,Drama,1
Shawn Hatosy,5.95,Drama,2
Shawn Mendes,6.1,Animation,1
Shawn Parr,5.8,Action,1
Shawn Roberts,5.5,Action,2
Shawn Wayans,6.1,Comedy,2
Shawn Yue,7.3,Action,1
Shawna Waldron,6.4,Comedy,1
Shawnee Smith,6.4,Horror,2
Shay Astar,5.7,Comedy,1
Shay Mitchell,5.2,Horror,1
Shea Adams,6.6,Adventure,1
Shea Fowler,6.9,Comedy,1
Shea Whigham,6.666666666666667,Drama,6
Sheb Wooley,7.4,Drama,1
Sheeba Chaddha,7.125,Comedy,4
Sheetal Menon,7.9,Adventure,1
Shefali Shah,6.883333333333333,Comedy,6
Sheila Atim,6.550000000000001,Action,2
Sheila Kelley,6.7,Action,2
Sheila Rosenthal,6.4,Drama,1
Sheila Vand,6.300000000000001,Drama,2
Shelby Rebecca Wong,6.7,Comedy,1
Sheldon Redden,7.3,Drama,1
Shelley Duvall,6.8,Adventure,4
Shelley Hack,6.7,Horror,1
Shelley Hennig,6.0,Comedy,2
Shelley Long,6.14,Comedy,5
Shelley Meskin,7.3,Action,1
Shelley Thompson,7.3,Adventure,1
Shenaz Treasury,7.5,Action,1
Sheri Moon Zombie,5.68,Horror,5
Sherilyn Fenn,5.9,Action,1
Shernaz Patel,7.75,Drama,2
Sherry Cola,6.5,Comedy,1
Sherry Miller,6.2,Comedy,1
Sherwan Haji,7.2,Comedy,1
Sheryl Lee,6.699999999999999,Drama,2
Sheryl Lee Ralph,5.9,Comedy,1
Shi-Hoo Park,7.0,Action,1
Shia Labeouf,6.7318181818181815,Action,22
Shiah Luna,6.1,Fantasy,1
Shigeru Muroi,7.8,Animation,1
Shigesato Itoi,8.1,Animation,1
Shila Ommi,7.0,Animation,1
Shiladitya Sen,7.5,Drama,1
Shiloh Fernandez,5.92,Drama,5
Shilpa Shukla,8.1,Drama,1
Shin Ha-Kyun,7.05,Crime,2
Shin Jeong-Geun,7.0,Action,2
Shin Min-A,7.5,Action,1
Shin'Ichi Tsutsumi,6.2,Horror,1
Shin'Ya Tsukamoto,6.95,Action,2
Shin-Fei Chen,6.4,Drama,1
Shincho Kokontei,7.3,Animation,1
Shine Tom Chacko,7.0,Biography,1
Shiney Ahuja,7.4,Comedy,1
Shinobu Nakayama,7.5,Action,1
Shinpachi Tsuji,7.9,Animation,2
Shioli Kutsuna,6.2,Action,1
Shiri Appleby,5.666666666666667,Drama,3
Shirley Anderson,7.0,Crime,1
Shirley Henderson,7.0,Biography,2
Shirley Jones,6.9,Comedy,1
Shirley Maclaine,6.5875,Comedy,8
Shiro Sano,7.1,Action,1
Shishir Sharma,7.7,Action,1
Shiv Panditt,6.7,Action,2
Shivaji Satam,8.0,Action,1
Shivaleeka Oberoi,7.25,Action,2
Shivarajkumar,6.2,Action,2
Shivkumar Subramaniam,7.15,Action,2
Shobana,8.65,Comedy,2
Shogen Nitta,7.3,Action,1
Shohei Hino,6.9,Crime,1
Shohreh Aghdashloo,7.133333333333333,Drama,3
Shoko Ikeda,7.2,Action,1
Shota Sometani,7.466666666666666,Animation,3
Shotaro Morikubo,7.2,Animation,1
Show Hayami,7.8,Animation,1
Show Lo,5.9,Action,2
Shozo Izuka,7.8,Animation,2
Shraddha Kapoor,6.8999999999999995,Comedy,7
Shraddha Srinath,8.133333333333333,Action,3
Shreya Dhanwanthary,7.6,Crime,1
Shreyas Talpade,7.1000000000000005,Biography,3
Shriya Pilgaonkar,6.9,Action,1
Shriya Saran,7.2749999999999995,Crime,4
Shruti Bapna,7.3,Action,1
Shruti Haasan,7.140000000000001,Action,5
Shruti Sharma,8.3,Comedy,1
Shu Qi,6.333333333333333,Action,6
Shugo Oshinari,7.5,Crime,1
Shuichiro Moriyama,7.7,Animation,1
Shuler Hensley,6.0,Action,1
Shungiku Uchida,6.5,Comedy,1
Shuya Sophia Cai,5.1,Action,1
Shuzhen Zhao,7.5,Comedy,1
Shweta Basu Prasad,8.1,Drama,2
Shyann Mcclure,5.9,Drama,1
Si Won Choi,5.9,Action,1
Sia,6.6,Adventure,1
Sian Breckin,5.2,Crime,1
Sibel Kekilli,7.9,Drama,1
Sibel Tascioglu,8.2,Biography,1
Sid Haig,6.033333333333334,Crime,3
Siddhant Chaturvedi,6.6,Drama,2
Siddharth,8.149999999999999,Action,2
Siddharth Kher,7.3,Drama,1
Siddhi Idnani,7.2,Drama,1
Siddique,8.2,Comedy,1
Sidede Onyulo,7.5,Biography,1
Sidharth Malhotra,6.6375,Action,8
Sidharth Shukla,6.0,Comedy,1
Sidney Flanigan,7.4,Drama,1
Sidney Poitier,6.766666666666667,Action,3
Sidse Babett Knudsen,6.8,Drama,3
Sidsel Siem Koch,6.6,Drama,1
Sienna Guillory,5.619999999999999,Action,5
Sienna Miller,6.625,Adventure,12
Sienna Soho Baker,5.2,Crime,1
Sierra Mccormick,6.7,Drama,1
Sigourney Weaver,6.756666666666666,Action,30
Sigrid Bouaziz,6.05,Mystery,2
Sigurður Sigurjonsson,7.2,Drama,1
Sihung Lung,7.699999999999999,Comedy,2
Siiri Solalinna,6.2,Drama,1
Sikandar Kher,7.4,Comedy,1
Silambarasan Rajendar,8.3,Action,1
Silvero Pereira,7.3,Action,1
Silvia Colloca,5.1,Action,1
Silvia Perez,6.8,Drama,1
Silvia Ryder,7.2,Drama,1
Silvio Muccino,7.0,Drama,1
Simon Abkarian,6.3,Drama,1
Simon Armstrong,6.1,Biography,1
Simon Baker,6.025,Comedy,4
Simon Bird,6.550000000000001,Comedy,2
Simon Callow,6.733333333333333,Comedy,3
Simon Farnaby,6.3,Comedy,1
Simon Fenton,6.9,Comedy,1
Simon Helberg,6.55,Biography,2
Simon Lyndon,7.1,Biography,1
Simon Mcburney,7.3,Animation,2
Simon Merrells,5.8,Drama,1
Simon Pegg,6.825,Action,20
Simon Rex,7.1,Comedy,1
Simon Reynolds,5.9,Crime,1
Simon Russell Beale,7.2,Comedy,1
Simon Schwarz,7.4,Adventure,1
Simon Shepherd,7.5,Biography,1
Simon Yam,7.466666666666666,Action,3
Simone Landers,6.3,Drama,1
Simone Sacchettino,7.0,Crime,1
Simran,8.166666666666666,Action,3
Simu Liu,7.4,Action,1
Sin-Ting Huang,6.2,Horror,1
Sinan Caliskanoglu,6.5,Drama,1
Sinbad,5.566666666666666,Comedy,3
Sinclair Daniel,5.5,Horror,1
Sinead Cusack,6.5,Drama,1
Sinitta Boonyasak,7.5,Comedy,1
Siobhan Fallon Hogan,6.25,Crime,2
Siobhan Finneran,7.6,Drama,1
Sirani Yankittikan,6.5,Horror,1
Sisca Jessica,6.7,Action,1
Sisqo,5.45,Comedy,2
Sissela Kyle,6.7,Action,1
Sissy Spacek,6.735714285714286,Drama,14
Sistine Rose Stallone,5.0,Adventure,1
Siu Chung Mok,7.3,Action,1
Siu Ping-Lam,8.1,Drama,1
Siu-Ho Chin,7.35,Action,2
Siu-Lung Leung,7.7,Action,1
Siu-Wong Fan,7.333333333333333,Action,3
Sivakarthikeyan,7.1,Action,2
Sixtine Murat,7.8,Animation,1
Sizo Mahlangu,6.6,Drama,1
Skandar Keynes,6.566666666666666,Adventure,3
Skeet Ulrich,6.733333333333333,Horror,3
Sky Du Mont,6.7,Comedy,1
Sky Ferreira,6.0,Biography,2
Skye Mccole Bartusiak,6.3,Drama,1
Skyler Gisondo,6.1,Adventure,1
Slavko Labovic,7.3,Crime,2
Slavko Stimac,7.8,Comedy,2
Sliem Ben-Salah,7.1,Crime,1
Slim Twig,7.0,Crime,1
Slobodan Bestic,5.0,Horror,1
Smita Jaykar,6.4,Action,1
Smith Seth,8.2,Drama,1
Snoop Dogg,5.6000000000000005,Comedy,3
So Ji-Seob,7.7,Action,1
Sobhita Dhulipala,7.366666666666667,Action,3
Sofia Black-D'Elia,6.3,Drama,1
Sofia Boutella,6.133333333333333,Action,3
Sofia Buenaventura,6.8,Adventure,1
Sofia Carson,6.5,Drama,2
Sofia Helin,6.6,Action,1
Sofia Kappel,6.4,Drama,1
Sofia Mali,5.8,Animation,1
Sofia Rosinsky,5.3,Horror,1
Sofia Vergara,5.65,Comedy,2
Sofie Grabøl,7.2,Thriller,1
Soha Ali Khan,8.1,Comedy,1
Soham Majumdar,7.0,Action,2
Sohayb Godus,7.9,Comedy,1
Sohum Shah,8.149999999999999,Drama,2
Soia Lira,8.0,Drama,1
Soji Arai,6.3,Comedy,1
Sol Kyung-Gu,7.533333333333334,Drama,3
Soledad Villamil,8.2,Drama,1
Soleil Mcghee,5.8,Comedy,1
Solomon Glave,6.0,Drama,1
Solomon Perel,7.6,Drama,1
Solveig Dommartin,7.35,Drama,2
Solveig Koløen Birkeland,7.2,Drama,1
Soma Chhaya,7.7,Animation,1
Son Ye-Jin,8.1,Drama,1
Sonakshi Sinha,6.716666666666666,Action,6
Sonali Bendre,8.1,Action,1
Sonali Kulkarni,7.3,Comedy,1
Sonam Bajwa,6.9,Comedy,1
Sonam Kapoor,7.5,Comedy,4
Sondra Locke,6.266666666666666,Action,3
Song Joong-Ki,6.5,Action,1
Song Kang-Ho,7.540000000000001,Action,10
Song Wok-Suk,8.0,Comedy,1
Sonia Balani,7.2,Drama,1
Sonia Bergamasco,6.6,Comedy,1
Sonia Braga,6.866666666666667,Drama,3
Sonia Laplante,6.3,Comedy,1
Sonia Manzano,6.1,Comedy,1
Sonia Todd,7.6,Biography,1
Sonic,5.3,Comedy,1
Sonja Richter,7.0,Drama,2
Sonja Savic,8.8,Comedy,1
Sonja Smits,7.2,Horror,1
Sonny Bono,7.0,Comedy,1
Sonny Landham,6.4,Action,1
Sonoya Mizuno,6.7,Drama,2
Sonu Sood,6.75,Action,6
Sonya Davison,6.8,Biography,1
Soo Ae,6.6,Action,1
Sook-Yin Lee,6.4,Comedy,1
Sope Dirisu,5.95,Drama,2
Sophia Ali,6.3,Action,1
Sophia Ally,6.5,Biography,1
Sophia Anne Caruso,5.9,Action,1
Sophia Bush,5.65,Comedy,2
Sophia Di Martino,6.8,Comedy,1
Sophia Heikkila,6.2,Drama,1
Sophia Lillis,6.7,Horror,3
Sophia Loren,6.2,Comedy,3
Sophia Myles,6.433333333333334,Action,3
Sophie Cattani,7.4,Drama,1
Sophie Cookson,5.95,Biography,2
Sophie Guillemin,7.1,Romance,2
Sophie Kauer,7.4,Drama,1
Sophie Kennedy Clark,7.6,Biography,1
Sophie Lee,6.550000000000001,Comedy,2
Sophie Lowe,5.75,Action,2
Sophie Marceau,6.7250000000000005,Comedy,4
Sophie Mcshera,7.4,Drama,1
Sophie Nelisse,6.425,Drama,4
Sophie Nyweide,6.8,Drama,1
Sophie Okonedo,6.5200000000000005,Action,5
Sophie Perry,7.7,Biography,1
Sophie Stuckey,5.3,Drama,1
Sophie Thatcher,6.1,Adventure,2
Sophie Turner,5.4,Action,1
Sophie Ward,6.699999999999999,Adventure,2
Sora Wakaki,7.2,Comedy,1
Soran Ebrahim,8.0,Drama,1
Sorapong Chatree,6.2,Action,1
Soraya Helli,7.3,Crime,1
Soraya Omar-Scego,7.3,Biography,1
Sorrell Booke,6.0,Animation,1
Sosie Bacon,6.5,Horror,1
Sota Fukushi,6.5,Action,2
Soubin Shahir,8.05,Comedy,2
Souheila Yacoub,6.9,Drama,1
Spalding Gray,7.0,Comedy,1
Spencer Breslin,5.9,Comedy,2
Spencer Locke,6.1,Animation,2
Spencer Moreno,6.2,Comedy,1
Spencer Reinhard,7.0,Biography,1
Spencer Stone,5.3,Biography,1
Spencer Treat Clark,7.3,Drama,1
Spencer Wilding,5.8,Action,1
Spike Jonze,7.1,Action,1
Spike Lee,6.95,Drama,4
Spyros Fokas,6.1,Action,1
Srdjan 'Zika' Todorovic,6.5,Comedy,2
Sreenath Bhasi,8.299999999999999,Drama,3
Sridevi,7.566666666666666,Comedy,3
Srihari,7.7,Action,1
Srikanth,7.7,Comedy,1
Srinidhi Shetty,8.25,Action,2
Srinivasa Reddy,8.0,Action,1
Sruthi Hariharan,8.3,Drama,1
Sserunya Ernest,7.9,Action,1
Stacey Dash,6.9,Comedy,1
Stacey Glick,7.1,Comedy,1
Stacey Laberge,7.5,Drama,1
Stacey Nelkin,5.1,Horror,1
Stacey Pickren,6.4,Action,1
Stacey Travis,5.9,Sci-Fi,1
Stacy Chbosky,6.0,Horror,1
Stacy Edwards,7.1,Comedy,1
Stacy Hart,7.5,Comedy,1
Stacy Keach,6.525,Animation,4
Stacy Martin,6.366666666666667,Drama,3
Stacy Peralta,6.9,Comedy,1
Stan Brakhage,7.0,Comedy,1
Stanislas Carre De Malberg,8.0,Drama,1
Stanislav Lyubshin,7.9,Comedy,1
Stanislaw Cywka,4.9,Fantasy,1
Stanley Swerdlow,6.7,Drama,1
Stanley Tucci,6.3304347826086955,Comedy,23
Stark Sands,6.1,Comedy,1
Stavros Psyllakis,6.4,Drama,1
Steele Stebbins,6.1,Adventure,1
Stefan Godin,7.2,Drama,1
Stefan Larsson,7.5,Comedy,1
Stefania Iwinska,8.1,Drama,1
Stefania Koessl,6.9,Biography,1
Stefania Lavie Owen,5.5,Comedy,1
Stefania Rocca,7.0,Crime,1
Stefania Sandrelli,6.4,Comedy,1
Stefanie Martini,6.3,Crime,1
Stefanie Scott,6.199999999999999,Crime,2
Stefano Ambrogi,7.0,Action,1
Steffen Haars,6.15,Action,2
Stefi Celma,6.3,Action,1
Stella Chestnut,6.0,Drama,1
Stella Cooper,7.2,Drama,1
Stella Maeve,6.5,Biography,1
Stellan Skarsgard,6.781818181818181,Action,22
Stephan James,6.933333333333333,Biography,3
Stephane Algoud,6.4,Adventure,1
Stephane Audran,7.8,Drama,1
Stephane De Groodt,6.8,Comedy,1
Stephane Freiss,7.15,Drama,2
Stephane Rousseau,7.5,Comedy,1
Stephane Varupenne,7.4,Drama,1
Stephanie Allynne,6.8,Comedy,1
Stephanie Beatriz,7.25,Drama,2
Stephanie Bishop,7.1,Comedy,1
Stephanie Faracy,6.6,Comedy,1
Stephanie Hsu,7.15,Action,2
Stephanie Leonidas,6.7,Drama,1
Stephanie Moore,5.6,Drama,1
Stephanie Nogueras,6.0,Horror,1
Stephanie Roth Haberle,7.3,Comedy,1
Stephanie Sigman,6.3,Action,1
Stephanie Szostak,5.9,Comedy,1
Stephen Adly Guirgis,6.7,Comedy,1
Stephen Baldwin,7.366666666666667,Crime,3
Stephen Blackpool,7.0,Comedy,1
Stephen Campbell Moore,6.3999999999999995,Drama,6
Stephen Charles Barry,5.6,Fantasy,1
Stephen Chow,7.133333333333333,Action,3
Stephen Colbert,6.6,Animation,2
Stephen Collins,6.066666666666666,Comedy,3
Stephen Conroy,5.5,Horror,1
Stephen Curry,7.05,Comedy,2
Stephen Dervan,6.4,Drama,1
Stephen Dillane,6.6125,Action,8
Stephen Dorff,6.233333333333333,Crime,12
Stephen Fry,6.866666666666667,Comedy,3
Stephen Furst,6.5,Comedy,1
Stephen Gevedon,6.4,Drama,1
Stephen Graham,7.3500000000000005,Comedy,6
Stephen Hogan,8.4,Biography,1
Stephen J. Lang,7.4,Drama,1
Stephen Knox,7.2,Crime,1
Stephen Lack,6.7,Horror,1
Stephen Lang,6.22,Action,10
Stephen Macht,5.9,Action,2
Stephen Mackenna,7.1,Romance,1
Stephen Marcus,5.8,Action,1
Stephen Mchattie,6.033333333333334,Action,6
Stephen Mckinley Henderson,7.2,Drama,1
Stephen Mendillo,7.4,Drama,1
Stephen Merchant,5.5,Comedy,3
Stephen Moyer,6.0,Horror,1
Stephen O'Reilly,5.5,Horror,1
Stephen Rashbrook,6.9,Biography,1
Stephen Rea,6.811111111111111,Action,9
Stephen Root,6.75,Crime,2
Stephen Spinella,5.6,Comedy,2
Stephen Tobolowsky,6.575,Comedy,4
Stephen Tompkinson,7.2,Comedy,1
Stephen Trask,7.7,Comedy,1
Stephen Wight,6.1,Action,1
Sterling Jerins,5.8,Comedy,1
Sterling Jones,5.9,Drama,1
Sterling K. Brown,6.699999999999999,Biography,2
Steve Austin,6.0,Action,1
Steve Blum,7.4,Animation,1
Steve Burton,6.9,Action,1
Steve Buscemi,6.672727272727273,Comedy,22
Steve Cardenas,5.2,Action,1
Steve Carell,6.738709677419355,Comedy,31
Steve Coogan,6.6866666666666665,Comedy,15
Steve Coulter,5.7,Comedy,1
Steve Danielsen,7.5,Action,1
Steve Davis,5.8,Horror,1
Steve Evets,7.1,Comedy,1
Steve Forrest,6.6,Biography,1
Steve Guttenberg,5.918181818181818,Comedy,11
Steve Harris,5.6,Action,4
Steve Holladay,5.9,Action,1
Steve James,6.0,Action,2
Steve Lantz,7.1,Biography,1
Steve Lemme,6.1,Comedy,2
Steve Marshall,6.7,Comedy,1
Steve Martin,6.315151515151515,Comedy,33
Steve Oedekerk,6.2,Action,1
Steve Oram,6.3,Adventure,3
Steve Pemberton,6.4,Comedy,1
Steve Railsback,6.55,Action,2
Steve Rodgers,6.0,Drama,1
Steve Sandor,6.5,Animation,1
Steve Sandvoss,7.0,Comedy,1
Steve Terada,6.6,Action,1
Steve Tom,5.7,Comedy,1
Steve Valentine,6.8,Animation,1
Steve Whitmire,6.775,Adventure,4
Steve Wiebe,6.9,Comedy,1
Steve Zahn,6.372000000000001,Comedy,25
Steven Bauer,7.05,Crime,4
Steven Berkoff,6.0,Action,2
Steven Brand,5.95,Action,2
Steven Elliot,6.4,Horror,1
Steven Hauck,6.6,Comedy,1
Steven Mackintosh,6.3,Action,2
Steven O'Donnell,6.1,Comedy,1
Steven Robertson,7.7,Comedy,1
Steven Seagal,5.766666666666667,Action,9
Steven Strait,5.8999999999999995,Action,3
Steven Vlahos,6.3,Comedy,1
Steven Weber,6.066666666666666,Drama,3
Steven Yeun,7.15,Drama,4
Stewart Porter,6.0,Action,1
Stig Henrik Hoff,7.1,Action,1
Stine Stengade,7.2,Action,1
Stipe Erceg,7.4,Drama,1
Stockard Channing,6.25,Comedy,6
Storm Acheche Sahlstrøm,6.5,Drama,1
Storm Reid,6.15,Drama,2
Stormee Kipp,7.1,Action,1
Stoya,4.9,Drama,1
Stuart Devenie,6.6,Comedy,1
Stuart F. Wilson,5.7,Action,1
Stuart Graham,6.3,Biography,3
Stuart Martin,6.4,Action,1
Stuart Pankin,5.9,Comedy,1
Stuart Robinson,6.6,Animation,1
Stuart Townsend,6.04,Drama,5
Stuart Wilson,6.65,Drama,2
Stuart Wolfenden,7.6,Crime,1
Su Elliot,7.3,Drama,1
Su-An Kim,7.6,Action,1
Subbaraju,7.7,Comedy,1
Suchao Pongwilai,7.1,Action,1
Suchitra Krishnamoorthi,7.6,Comedy,1
Sudeep,6.633333333333333,Action,3
Sudhanshu Pandey,6.449999999999999,Action,2
Sue Dahlman,6.8,Drama,1
Suet Lam,7.1,Crime,1
Suhail Dabbach,7.1,Action,1
Suhas,8.3,Comedy,1
Sukanya,8.1,Action,1
Sukha Belle Potter,6.1,Crime,1
Suki Waterhouse,5.6,Action,2
Sukie Smith,7.4,Biography,1
Sullivan Stapleton,5.85,Action,2
Sum-Yeung Wong,6.7,Drama,1
Sumalatha,5.5,Action,1
Suman,7.3,Action,2
Sumanth,8.6,Action,1
Sumeet Raghavan,7.2,Action,1
Sumeet Vyas,6.7,Comedy,1
Sumi Mutoh,7.3,Animation,1
Sumi Shimamoto,8.0,Animation,1
Summer Bishil,6.9,Drama,1
Summer Glau,5.6,Action,1
Summer H. Howell,6.4,Drama,1
Summer Phoenix,7.1,Drama,1
Sung Jun,6.6,Action,1
Sung Kang,6.35,Crime,2
Sung-Jun Yoo,6.9,Action,1
Sung-Ki Ahn,7.2,Action,1
Suniel Shetty,7.459999999999999,Action,5
Sunil Grover,5.2,Action,1
Sunil Thapa,6.8,Action,1
Sunita Mani,5.3,Comedy,1
Sunny Deol,7.220000000000001,Action,5
Sunny Hinduja,7.3,Action,1
Sunny Johnson,6.2,Drama,1
Sunny Kaushal,7.266666666666667,Romance,3
Sunny Leone,6.6,Action,1
Sunny Pang,6.3,Action,1
Sunny Pawar,8.0,Biography,1
Sunny Singh,7.199999999999999,Comedy,2
Sunny Suljic,7.3,Comedy,1
Suparna Moitra,6.6,Action,1
Supavitra Babul,7.6,Action,1
Supriya Pathak,7.220000000000001,Comedy,5
Suraj Sharma,6.85,Comedy,4
Suraj Venjaramoodu,8.3,Crime,1
Suresh Gopi,8.100000000000001,Comedy,2
Suresh Oberoi,6.4,Action,1
Suriya,7.725,Action,8
Surya Mohan Kulshreshtha,7.9,Crime,1
Sus Wilkins,6.5,Crime,1
Susan Blakely,5.8,Action,1
Susan Blu,5.2,Horror,1
Susan Brown,6.4,Biography,1
Susan Egan,7.3,Animation,1
Susan Eisenberg,6.5,Animation,1
Susan Fleetwood,7.9,Drama,1
Susan Kelechi Watson,7.2,Biography,1
Susan Loughnane,6.2,Drama,1
Susan Lynch,7.3,Comedy,1
Susan May Pratt,5.2,Adventure,1
Susan Radder,7.1,Drama,1
Susan Sarandon,6.49375,Comedy,32
Susan Sheridan,6.3,Animation,1
Susan Tyrrell,6.5,Comedy,1
Susan Ursitti,6.1,Comedy,1
Susanna Cappellaro,6.2,Drama,1
Susanna Thompson,6.1,Drama,1
Susannah Harker,6.1,Drama,1
Susanne Lothar,7.5,Drama,2
Susanne Pollatschek,7.1,Animation,1
Susanne Wuest,6.7,Horror,1
Sushant Singh,8.1,Action,1
Sushant Singh Rajput,7.5625,Comedy,8
Sushmita Sen,7.2,Crime,2
Susie Essman,6.8,Animation,1
Susie Porter,6.5,Crime,1
Susumu Terajima,7.666666666666667,Animation,3
Suvinder Vicky,7.4,Action,1
Suzanna Hamilton,7.1,Drama,1
Suzanna Son,7.1,Comedy,1
Suzanne Clement,7.45,Drama,4
Suzanne Pleshette,8.6,Animation,1
Suzanne Rico,6.7,Drama,1
Suzanne Smith,6.5,Comedy,1
Suzanne Snyder,6.2,Comedy,1
Suzu Hirose,7.55,Animation,2
Suzuka Ohgo,7.3,Drama,1
Suzy Amis,6.2,Action,1
Sven Nordin,7.5,Comedy,1
Sveng Socheata,7.2,Biography,1
Sverre Anker Ousdal,7.300000000000001,Drama,2
Sverrir Gudnason,6.5,Biography,2
Svetlana Ivanova,6.1,Action,1
Svetlana Pismichenko,7.8,Action,1
Sveva Alviti,6.6,Action,1
Swanand Kirkire,6.1,Comedy,1
Swara Bhasker,7.6,Drama,1
Swoosie Kurtz,6.3,Comedy,4
Syd Brisbane,7.3,Comedy,1
Sydney Park,4.9,Horror,1
Sydney Penny,7.3,Drama,1
Sydney Pollack,7.5,Drama,2
Sydney Sweeney,6.166666666666667,Drama,3
Sydney Vollmer,6.7,Biography,1
Sydney Wade,6.1,Drama,1
Sylvester Stallone,6.313888888888889,Action,36
Sylvia Hoeks,6.65,Crime,2
Sylvie Testud,7.6,Biography,1
Sylvie Van Den Elsen,7.4,Crime,1
Synnøve Macody Lund,7.5,Action,1
Szabolcs Thuroczy,6.9,Adventure,1
Sze-Man Tsang,7.5,Action,1
Søren Malling,6.933333333333334,Drama,3
Søren Pilmark,7.45,Action,2
T. Arthur Cottam,5.0,Action,1
T. Ryder Smith,6.0,Horror,1
T.C. Stallings,6.4,Drama,1
T.J. Cross,6.5,Action,1
T.J. Lowther,7.5,Crime,1
T.J. Miller,6.833333333333333,Action,6
T.R. Knight,7.5,Biography,1
Taapsee Pannu,7.311111111111111,Drama,9
Tabu,7.0625,Action,16
Tadanobu Asano,7.0,Action,10
Tadashi Okuno,7.0,Drama,1
Tadeusz Lomnicki,7.7,Drama,1
Tae-Hyun Cha,7.6,Comedy,2
Tahar Rahim,7.016666666666667,Biography,6
Tahir Raj Bhasin,7.5,Biography,1
Taika Waititi,7.24,Comedy,5
Taimak,6.8,Action,1
Taissa Farmiga,5.928571428571429,Comedy,7
Taj Atwal,5.7,Action,1
Tak Sakaguchi,6.3,Action,1
Takahiro Nishijima,8.0,Action,1
Takahiro Sakurai,7.5,Animation,3
Takahiro Yokokawa,7.4,Animation,1
Takako Matsu,7.7,Drama,1
Takao Osawa,7.8,Animation,2
Takashi Fujii,7.7,Animation,1
Takashi Miike,7.5,Comedy,1
Takashi Naito,7.6,Drama,1
Takashi Tachibana,7.8,Animation,1
Takatoshi Kaneko,6.8,Action,1
Takayuki Hamatsu,7.6,Comedy,1
Takayuki Yamada,7.3,Action,2
Takehiro Hira,6.35,Action,2
Takeru Satoh,7.4,Action,5
Takeshi Aono,7.8,Animation,1
Takeshi Kaneshiro,7.2875,Action,8
Takeshi Kitano,7.211111111111112,Action,9
Takeshi Kusao,7.366666666666667,Animation,3
Tako,6.8,Drama,1
Takuya Ishida,7.7,Animation,1
Takuya Kimura,7.466666666666666,Animation,3
Tala Gammoh,8.1,Drama,1
Talat Bulut,7.6,Comedy,1
Talia Lesser,5.2,Comedy,1
Talia Ryder,7.4,Drama,1
Talia Shire,6.65,Drama,4
Talia Zucker,6.3,Drama,1
Taliesin Jaffe,6.6,Comedy,1
Talisa Soto,6.6,Action,1
Talitha Eliana Bateman,5.4,Horror,1
Talulah Riley,5.8,Comedy,1
Tama Mirza,6.7,Crime,1
Tamannaah Bhatia,7.574999999999999,Action,4
Tamao Sato,6.5,Crime,1
Tamara Dragicevic,8.7,Biography,1
Tamara Feldman,5.6,Comedy,1
Tamara Mintz,5.8,Comedy,1
Tamara Tunie,6.949999999999999,Crime,2
Tameka Empson,7.6,Comedy,1
Tamer Hassan,6.433333333333334,Crime,3
Tamer Karadagli,7.5,Drama,1
Tami Stronach,7.3,Adventure,1
Tamio Oki,7.4,Animation,1
Tamiyo Kusakari,7.7,Comedy,1
Tamlyn Tomita,7.7,Drama,1
Tammin Sursok,5.1,Horror,1
Tammy Blanchard,6.675,Drama,4
Tammy Davis,5.8,Comedy,1
Tammy Lauren,5.8,Fantasy,1
Tamsin Egerton,5.85,Drama,2
